date,direction,type,url,status,method,mimeType,encodedDataLength,remoteIPAddress,protocol
5:47:53 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=7676a931-fe76-4629-a6e3-2d67c5738953&batch_time=1776116873713&_dd.api=fetch,,POST,,,,
5:47:53 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=83b0bbdb-4a6c-48dd-b78f-89c7e6574000&batch_time=1776116873715&_dd.api=fetch,,POST,,,,
5:47:53 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=42829a73-a592-4ef3-88d0-c25f371ca18b&batch_time=1776116873717&_dd.api=fetch,,POST,,,,
5:47:53 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=83b0bbdb-4a6c-48dd-b78f-89c7e6574000&batch_time=1776116873715&_dd.api=fetch,202,,application/json,74,34.149.66.154,h2
5:47:53 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=7676a931-fe76-4629-a6e3-2d67c5738953&batch_time=1776116873713&_dd.api=fetch,202,,application/json,51,34.149.66.154,h2
5:47:53 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=42829a73-a592-4ef3-88d0-c25f371ca18b&batch_time=1776116873717&_dd.api=fetch,202,,application/json,50,34.149.66.154,h2
5:47:53 PM,request,Other,https://a-cdn.claude.ai/params/sri/EEA5F558-D6AC-4C03-B678-AABF639EE69A,,OPTIONS,,,,
5:47:53 PM,request,Script,https://accounts.google.com/gsi/client,,GET,,,,
5:47:53 PM,request,Fetch,https://a-cdn.claude.ai/params/sri/EEA5F558-D6AC-4C03-B678-AABF639EE69A,,GET,,,,
5:47:53 PM,request,Image,https://claude.ai/images/crochet/browser.png,,GET,,,,
5:47:53 PM,request,Image,https://www.google.com/s2/favicons?domain=notion.so&sz=48,,GET,,,,
5:47:53 PM,request,Image,https://www.google.com/s2/favicons?domain=linear.app&sz=48,,GET,,,,
5:47:53 PM,request,Image,https://claude.ai/images/google.svg,,GET,,,,
5:47:53 PM,request,Image,https://claude.ai/images/install-hub/apple-icon-white.svg,,GET,,,,
5:47:53 PM,request,Media,https://cdn.sanity.io/files/4zrzovbb/website/032a2abc20d7be25555ccbfbdf0a6a98082156ad.webm,,GET,,,,
5:47:53 PM,response,Image,https://claude.ai/images/crochet/browser.png,200,,image/png,1005,160.79.104.10,h3
5:47:54 PM,response,Image,https://claude.ai/images/install-hub/apple-icon-white.svg,200,,image/svg+xml,1021,160.79.104.10,h3
5:47:54 PM,response,Image,https://claude.ai/images/google.svg,200,,image/svg+xml,1021,160.79.104.10,h3
5:47:54 PM,request,Image,https://t3.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://notion.so&size=48,,GET,,,,
5:47:54 PM,request,Image,https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://linear.app&size=48,,GET,,,,
5:47:54 PM,response,Preflight,https://a-cdn.claude.ai/params/sri/EEA5F558-D6AC-4C03-B678-AABF639EE69A,200,,text/plain,631,3.168.73.51,h3
5:47:54 PM,response,Image,https://t3.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://notion.so&size=48,200,,image/png,25,142.250.68.196,h3
5:47:54 PM,response,Image,https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://linear.app&size=48,200,,image/png,25,142.251.45.196,h3
5:47:54 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=9b83d8e6-5369-4c6e-9c2a-040b9b13eacd&batch_time=1776116874083&_dd.api=fetch,,POST,,,,
5:47:54 PM,response,Script,https://accounts.google.com/gsi/client,200,,application/javascript,24,142.251.151.119,h3
5:47:54 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=9b83d8e6-5369-4c6e-9c2a-040b9b13eacd&batch_time=1776116874083&_dd.api=fetch,202,,application/json,73,34.149.66.154,h2
5:47:54 PM,request,Script,https://widget.intercom.io/widget/lupk8zyo,,GET,,,,
5:47:54 PM,response,Script,https://widget.intercom.io/widget/lupk8zyo,304,,application/javascript,470,13.32.241.22,h2
5:47:54 PM,request,Script,https://js.intercomcdn.com/frame-modern.2b123462.js,,GET,,,,
5:47:54 PM,response,Script,https://js.intercomcdn.com/frame-modern.2b123462.js,200,,application/javascript,197474,13.33.67.8,h2
5:47:54 PM,request,Script,https://js.intercomcdn.com/vendor-modern.df860bed.js,,GET,,,,
5:47:54 PM,response,Script,https://js.intercomcdn.com/vendor-modern.df860bed.js,200,,application/javascript,147376,13.33.67.8,h2
5:47:55 PM,request,Document,https://a.claude.ai/isolated-segment.html?v=77a924bc70,,GET,,,,
5:47:55 PM,response,Document,https://a.claude.ai/isolated-segment.html?v=77a924bc70,200,,text/html,0,160.79.104.10,h3
5:47:55 PM,request,Fetch,https://claude.ai/i18n/en-US.json,,GET,,,,
5:47:55 PM,request,Fetch,https://claude.ai/i18n/statsig/en-US.json,,GET,,,,
5:47:55 PM,request,Script,https://s-cdn.anthropic.com/s.js,,GET,,,,
5:47:55 PM,response,Fetch,https://claude.ai/i18n/statsig/en-US.json,200,,application/json,998,160.79.104.10,h3
5:47:55 PM,response,Fetch,https://claude.ai/i18n/en-US.json,200,,application/json,997,160.79.104.10,h3
5:47:55 PM,response,Script,https://s-cdn.anthropic.com/s.js,304,,text/javascript,11,34.54.194.141,h3
5:47:55 PM,request,Script,https://a-cdn.anthropic.com/analytics.js/v1/LKJN8LsLERHEOXkw487o7qCTFOrGPimI/analytics.min.js,,GET,,,,
5:47:55 PM,response,Script,https://a-cdn.anthropic.com/analytics.js/v1/LKJN8LsLERHEOXkw487o7qCTFOrGPimI/analytics.min.js,200,,text/javascript,30111,34.36.57.103,h3
5:47:55 PM,request,Fetch,https://a-cdn.anthropic.com/v1/projects/LKJN8LsLERHEOXkw487o7qCTFOrGPimI/settings,,GET,,,,
5:47:55 PM,response,Fetch,https://a-cdn.anthropic.com/v1/projects/LKJN8LsLERHEOXkw487o7qCTFOrGPimI/settings,200,,application/json,0,34.36.57.103,h2
5:47:55 PM,request,Script,https://a-cdn.anthropic.com/analytics-next/bundles/ajs-destination.bundle.8e6b895db75187c55313.js,,GET,,,,
5:47:55 PM,response,Script,https://a-cdn.anthropic.com/analytics-next/bundles/ajs-destination.bundle.8e6b895db75187c55313.js,200,,application/javascript,2961,34.36.57.103,h3
5:47:55 PM,request,Script,https://a-cdn.anthropic.com/analytics-next/bundles/schemaFilter.bundle.1b218d13fed021531d4e.js,,GET,,,,
5:47:55 PM,response,Script,https://a-cdn.anthropic.com/analytics-next/bundles/schemaFilter.bundle.1b218d13fed021531d4e.js,200,,application/javascript,729,34.36.57.103,h3
5:47:55 PM,request,Script,https://a-cdn.anthropic.com/next-integrations/integrations/facebook-pixel/2.11.5/facebook-pixel.dynamic.js.gz,,GET,,,,
5:47:55 PM,response,Script,https://a-cdn.anthropic.com/next-integrations/integrations/facebook-pixel/2.11.5/facebook-pixel.dynamic.js.gz,200,,application/javascript,3309,34.36.57.103,h3
5:47:55 PM,request,Script,https://a-cdn.anthropic.com/next-integrations/integrations/vendor/commons.59560acdd69ed701c941.js.gz,,GET,,,,
5:47:55 PM,response,Script,https://a-cdn.anthropic.com/next-integrations/integrations/vendor/commons.59560acdd69ed701c941.js.gz,200,,application/javascript,22092,34.36.57.103,h3
5:47:55 PM,request,Script,https://connect.facebook.net/en_US/fbevents.js,,GET,,,,
5:47:55 PM,response,Script,https://connect.facebook.net/en_US/fbevents.js,200,,application/x-javascript,98741,31.13.71.7,h3
5:47:55 PM,request,Script,https://connect.facebook.net/signals/config/468742119653388?v=2.9.298&r=stable&domain=a.claude.ai&hme=c048e760b3fdc0fbdc117d7607b2c36e13eff2660c515ac72e86dac5ba060bb9&ex_m=104%2C205%2C154%2C22%2C72%2C73%2C145%2C68%2C67%2C11%2C162%2C90%2C16%2C138%2C127%2C39%2C75%2C78%2C134%2C159%2C164%2C8%2C4%2C5%2C7%2C6%2C3%2C91%2C101%2C165%2C170%2C219%2C62%2C186%2C187%2C55%2C277%2C30%2C74%2C231%2C230%2C229%2C23%2C33%2C103%2C61%2C10%2C63%2C97%2C98%2C99%2C105%2C130%2C31%2C29%2C132%2C133%2C129%2C128%2C155%2C76%2C158%2C156%2C157%2C50%2C60%2C123%2C15%2C161%2C45%2C264%2C265%2C263%2C26%2C27%2C28%2C48%2C146%2C77%2C112%2C18%2C20%2C44%2C40%2C42%2C41%2C83%2C92%2C96%2C110%2C144%2C147%2C46%2C111%2C24%2C21%2C119%2C69%2C36%2C149%2C148%2C150%2C141%2C139%2C25%2C35%2C59%2C109%2C160%2C70%2C17%2C152%2C114%2C81%2C66%2C19%2C85%2C86%2C116%2C84%2C136%2C135%2C34%2C279%2C294%2C212%2C201%2C202%2C200%2C297%2C289%2C52%2C213%2C107%2C131%2C80%2C121%2C54%2C47%2C49%2C113%2C120%2C126%2C58%2C64%2C151%2C115%2C37%2C32%2C53%2C56%2C100%2C163%2C1%2C124%2C14%2C122%2C12%2C2%2C57%2C93%2C65%2C118%2C89%2C88%2C166%2C167%2C94%2C95%2C9%2C125%2C102%2C51%2C142%2C87%2C79%2C71%2C117%2C106%2C43%2C143%2C0%2C82%2C137%2C140%2C153%2C38%2C108%2C13%2C168,,GET,,,,
5:47:55 PM,response,Script,https://connect.facebook.net/signals/config/468742119653388?v=2.9.298&r=stable&domain=a.claude.ai&hme=c048e760b3fdc0fbdc117d7607b2c36e13eff2660c515ac72e86dac5ba060bb9&ex_m=104%2C205%2C154%2C22%2C72%2C73%2C145%2C68%2C67%2C11%2C162%2C90%2C16%2C138%2C127%2C39%2C75%2C78%2C134%2C159%2C164%2C8%2C4%2C5%2C7%2C6%2C3%2C91%2C101%2C165%2C170%2C219%2C62%2C186%2C187%2C55%2C277%2C30%2C74%2C231%2C230%2C229%2C23%2C33%2C103%2C61%2C10%2C63%2C97%2C98%2C99%2C105%2C130%2C31%2C29%2C132%2C133%2C129%2C128%2C155%2C76%2C158%2C156%2C157%2C50%2C60%2C123%2C15%2C161%2C45%2C264%2C265%2C263%2C26%2C27%2C28%2C48%2C146%2C77%2C112%2C18%2C20%2C44%2C40%2C42%2C41%2C83%2C92%2C96%2C110%2C144%2C147%2C46%2C111%2C24%2C21%2C119%2C69%2C36%2C149%2C148%2C150%2C141%2C139%2C25%2C35%2C59%2C109%2C160%2C70%2C17%2C152%2C114%2C81%2C66%2C19%2C85%2C86%2C116%2C84%2C136%2C135%2C34%2C279%2C294%2C212%2C201%2C202%2C200%2C297%2C289%2C52%2C213%2C107%2C131%2C80%2C121%2C54%2C47%2C49%2C113%2C120%2C126%2C58%2C64%2C151%2C115%2C37%2C32%2C53%2C56%2C100%2C163%2C1%2C124%2C14%2C122%2C12%2C2%2C57%2C93%2C65%2C118%2C89%2C88%2C166%2C167%2C94%2C95%2C9%2C125%2C102%2C51%2C142%2C87%2C79%2C71%2C117%2C106%2C43%2C143%2C0%2C82%2C137%2C140%2C153%2C38%2C108%2C13%2C168,200,,application/x-javascript,37579,31.13.71.7,h3
5:47:55 PM,request,Image,https://s-cdn.anthropic.com/images/374643.gif?bk=99dfa2e716&r=804409897&v=120&cs=UTF-8&h=claude.ai&l=en-US&S=8557574d5acb75410ae2b2cd290d676d&uu=6b40a283-be72-4b76-b761-0ab6b56291e6&t=Claude&u=https%3A%2F%2Fclaude.ai%2Flogin%3Ffrom%3Dlogout&rf=https%3A%2F%2Fclaude.ai%2Flogout&ua=Mozilla%2F5.0%20(Macintosh%3B%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F146.0.0.0%20Safari%2F537.36&nm=2&mh=63196a00446a1e285d1992cfe444aa55&np=5&ph=332b72bdb211e34e6e3c24f88d7c393b&sh=982&sw=1512&cd=30&p=MacIntel&to=240&d=60&ce=true&tp=0&ol=true&pr=Gecko&ps=20030107&vd=Google%20Inc.&hc=8&je=false&ss=true&ls=true&in=true&db=false&tl=false&tr=false&ts=false&tb=false&ab=false&cf=f0fbe7949d2680f052faacc72c1aeadb&sri=0&pf=13&inc=false&bn=Chrome&ow=1200&oh=905&wd=false&npe=default&fph=c0f48806e2dc75d6fcbd91de7957bb6f&fsh=1512&fsw=982&fcd=30&fp=MacIntel&ftp=0&fhc=8&fss=true&fls=true&fin=true&fvch=9a961bada1ca3df523dabdc9dee30ad1&fad=124.04348155876505&fdm=8&fvf=chrome&fcg=srgb&ffc=false&fm=0&fc=0&frm=false&fhdr=false&fmf=1b4539be02333d14ce0a07c372e6a7d4&fa=127&fte=false&fts=false&fce=true&fpdf=true&fl=cce16c45e622d9ceae4b626c9353ecec&ft=America/New_York&pfe=6&z=z,,GET,,,,
5:47:55 PM,response,Image,https://s-cdn.anthropic.com/images/374643.gif?bk=99dfa2e716&r=804409897&v=120&cs=UTF-8&h=claude.ai&l=en-US&S=8557574d5acb75410ae2b2cd290d676d&uu=6b40a283-be72-4b76-b761-0ab6b56291e6&t=Claude&u=https%3A%2F%2Fclaude.ai%2Flogin%3Ffrom%3Dlogout&rf=https%3A%2F%2Fclaude.ai%2Flogout&ua=Mozilla%2F5.0%20(Macintosh%3B%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F146.0.0.0%20Safari%2F537.36&nm=2&mh=63196a00446a1e285d1992cfe444aa55&np=5&ph=332b72bdb211e34e6e3c24f88d7c393b&sh=982&sw=1512&cd=30&p=MacIntel&to=240&d=60&ce=true&tp=0&ol=true&pr=Gecko&ps=20030107&vd=Google%20Inc.&hc=8&je=false&ss=true&ls=true&in=true&db=false&tl=false&tr=false&ts=false&tb=false&ab=false&cf=f0fbe7949d2680f052faacc72c1aeadb&sri=0&pf=13&inc=false&bn=Chrome&ow=1200&oh=905&wd=false&npe=default&fph=c0f48806e2dc75d6fcbd91de7957bb6f&fsh=1512&fsw=982&fcd=30&fp=MacIntel&ftp=0&fhc=8&fss=true&fls=true&fin=true&fvch=9a961bada1ca3df523dabdc9dee30ad1&fad=124.04348155876505&fdm=8&fvf=chrome&fcg=srgb&ffc=false&fm=0&fc=0&frm=false&fhdr=false&fmf=1b4539be02333d14ce0a07c372e6a7d4&fa=127&fte=false&fts=false&fce=true&fpdf=true&fl=cce16c45e622d9ceae4b626c9353ecec&ft=America/New_York&pfe=6&z=z,200,,image/gif,17,34.54.194.141,h3
5:48:00 PM,request,Fetch,https://a-api.anthropic.com/v1/b,,POST,,,,
5:48:00 PM,request,Other,https://a-api.anthropic.com/v1/b,,OPTIONS,,,,
5:48:00 PM,response,Preflight,https://a-api.anthropic.com/v1/b,200,,,625,160.79.104.10,h3
5:48:00 PM,response,Fetch,https://a-api.anthropic.com/v1/b,200,,application/json,490,160.79.104.10,h3
5:48:05 PM,request,Fetch,https://claude.ai/api/event_logging/batch,,POST,,,,
5:48:05 PM,response,Fetch,https://claude.ai/api/event_logging/batch,200,,application/json,268,160.79.104.10,h3
5:48:05 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=70185e92-dd15-4545-80fa-69406823e827&batch_time=1776116885191&_dd.api=fetch,,POST,,,,
5:48:05 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=70185e92-dd15-4545-80fa-69406823e827&batch_time=1776116885191&_dd.api=fetch,202,,application/json,74,34.149.66.154,h2
5:48:33 PM,request,Fetch,https://claude.ai/api/auth/verify_google,,POST,,,,
5:48:33 PM,response,Fetch,https://claude.ai/api/auth/verify_google,200,,application/json,1114,160.79.104.10,h3
5:48:33 PM,request,Fetch,https://claude.ai/edge-api/bootstrap?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,,GET,,,,
5:48:33 PM,response,Fetch,https://claude.ai/edge-api/bootstrap?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,200,,application/json,253,160.79.104.10,h3
5:48:34 PM,request,Other,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100,,OPTIONS,,,,
5:48:34 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations_v2?limit=30&starred=false&consistency=eventual,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/api/bootstrap/21dbfb95-7b0f-4702-9334-1cb992fd3872/current_user_access,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/edge-api/bootstrap/21dbfb95-7b0f-4702-9334-1cb992fd3872/app_start?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/edge-api/bootstrap?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/i18n/en-US.json,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/i18n/statsig/en-US.json,,GET,,,,
5:48:34 PM,request,XHR,https://api-iam.intercom.io/messenger/web/ping,,POST,,,,
5:48:34 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cf0bcab69-Bh9Q-YfE.js,,GET,,,,
5:48:34 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cce790aee-FhYCTnyY.js,,GET,,,,
5:48:34 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c7a51f85b-CkchBZ-2.js,,GET,,,,
5:48:34 PM,request,Fetch,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100,,GET,,,,
5:48:34 PM,request,Fetch,https://claude.ai/api/account_profile,,GET,,,,
5:48:34 PM,response,Fetch,https://claude.ai/i18n/statsig/en-US.json,200,,application/json,998,160.79.104.10,h3
5:48:34 PM,response,Fetch,https://claude.ai/i18n/en-US.json,200,,application/json,997,160.79.104.10,h3
5:48:34 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cce790aee-FhYCTnyY.js,200,,text/javascript,0,160.79.104.10,h3
5:48:34 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cf0bcab69-Bh9Q-YfE.js,200,,text/javascript,0,160.79.104.10,h3
5:48:34 PM,response,Fetch,https://claude.ai/api/bootstrap/21dbfb95-7b0f-4702-9334-1cb992fd3872/current_user_access,200,,application/json,280,160.79.104.10,h3
5:48:34 PM,response,Fetch,https://claude.ai/edge-api/bootstrap?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,200,,application/json,254,160.79.104.10,h3
5:48:34 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c7a51f85b-CkchBZ-2.js,200,,text/javascript,0,160.79.104.10,h3
5:48:34 PM,response,Fetch,https://claude.ai/edge-api/bootstrap/21dbfb95-7b0f-4702-9334-1cb992fd3872/app_start?statsig_hashing_algorithm=djb2&growthbook_format=sdk&include_system_prompts=false,200,,application/json,253,160.79.104.10,h3
5:48:34 PM,request,Image,https://s-cdn.anthropic.com/images/169026.gif?bk=99dfa2e716&r=212881505&v=120&cs=UTF-8&h=claude.ai&l=en-US&S=8557574d5acb75410ae2b2cd290d676d&uu=6b40a283-be72-4b76-b761-0ab6b56291e6&t=Claude&u=https%3A%2F%2Fclaude.ai%2Flogin%3Ffrom%3Dlogout&rf=https%3A%2F%2Fclaude.ai%2Flogout&ua=Mozilla%2F5.0%20(Macintosh%3B%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F146.0.0.0%20Safari%2F537.36&nm=2&mh=63196a00446a1e285d1992cfe444aa55&np=5&ph=332b72bdb211e34e6e3c24f88d7c393b&sh=982&sw=1512&cd=30&p=MacIntel&to=240&d=60&ce=true&tp=0&ol=true&pr=Gecko&ps=20030107&vd=Google%20Inc.&hc=8&je=false&ss=true&ls=true&in=true&db=false&tl=false&tr=false&ts=false&tb=false&ab=false&cf=f0fbe7949d2680f052faacc72c1aeadb&sri=0&pf=179&inc=false&bn=Chrome&ow=1200&oh=905&wd=false&npe=default&fph=c0f48806e2dc75d6fcbd91de7957bb6f&fsh=1512&fsw=982&fcd=30&fp=MacIntel&ftp=0&fhc=8&fss=true&fls=true&fin=true&fvch=9a961bada1ca3df523dabdc9dee30ad1&fad=124.04348155876505&fdm=8&fvf=chrome&fcg=srgb&ffc=false&fm=0&fc=0&frm=false&fhdr=false&fmf=1b4539be02333d14ce0a07c372e6a7d4&fa=127&fte=false&fts=false&fce=true&fpdf=true&fl=cce16c45e622d9ceae4b626c9353ecec&ft=America/New_York&pfe=18&z=z,,GET,,,,
5:48:34 PM,response,Preflight,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100,204,,,258,160.79.104.10,h2
5:48:34 PM,response,Image,https://s-cdn.anthropic.com/images/169026.gif?bk=99dfa2e716&r=212881505&v=120&cs=UTF-8&h=claude.ai&l=en-US&S=8557574d5acb75410ae2b2cd290d676d&uu=6b40a283-be72-4b76-b761-0ab6b56291e6&t=Claude&u=https%3A%2F%2Fclaude.ai%2Flogin%3Ffrom%3Dlogout&rf=https%3A%2F%2Fclaude.ai%2Flogout&ua=Mozilla%2F5.0%20(Macintosh%3B%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F146.0.0.0%20Safari%2F537.36&nm=2&mh=63196a00446a1e285d1992cfe444aa55&np=5&ph=332b72bdb211e34e6e3c24f88d7c393b&sh=982&sw=1512&cd=30&p=MacIntel&to=240&d=60&ce=true&tp=0&ol=true&pr=Gecko&ps=20030107&vd=Google%20Inc.&hc=8&je=false&ss=true&ls=true&in=true&db=false&tl=false&tr=false&ts=false&tb=false&ab=false&cf=f0fbe7949d2680f052faacc72c1aeadb&sri=0&pf=179&inc=false&bn=Chrome&ow=1200&oh=905&wd=false&npe=default&fph=c0f48806e2dc75d6fcbd91de7957bb6f&fsh=1512&fsw=982&fcd=30&fp=MacIntel&ftp=0&fhc=8&fss=true&fls=true&fin=true&fvch=9a961bada1ca3df523dabdc9dee30ad1&fad=124.04348155876505&fdm=8&fvf=chrome&fcg=srgb&ffc=false&fm=0&fc=0&frm=false&fhdr=false&fmf=1b4539be02333d14ce0a07c372e6a7d4&fa=127&fte=false&fts=false&fce=true&fpdf=true&fl=cce16c45e622d9ceae4b626c9353ecec&ft=America/New_York&pfe=18&z=z,200,,image/gif,17,34.54.194.141,h3
5:48:35 PM,request,Document,https://a.claude.ai/isolated-segment.html?v=77a924bc70,,GET,,,,
5:48:35 PM,response,Document,https://a.claude.ai/isolated-segment.html?v=77a924bc70,200,,text/html,0,160.79.104.10,h3
5:48:35 PM,request,Other,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100&visibility=commercial%2Cgsuite%2Cgsuite-google,,OPTIONS,,,,
5:48:35 PM,response,Preflight,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100&visibility=commercial%2Cgsuite%2Cgsuite-google,204,,,236,160.79.104.10,h2
5:48:36 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c1fe5bf92-DUbGXrIT.js,,GET,,,,
5:48:36 PM,request,Fetch,https://api.anthropic.com/mcp-registry/v0/servers?version=latest&limit=100&visibility=commercial%2Cgsuite%2Cgsuite-google,,GET,,,,
5:48:36 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cde7c3a92-CxqKStCX.js,,GET,,,,
5:48:36 PM,request,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c6a992d55-DIDhuSNy.js,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/sync/settings,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/projects?include_harmony_projects=true&limit=30&starred=true,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations_v2?limit=30&starred=true&consistency=eventual,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/accounts/1ae9bd09-2b9b-4ea0-baad-84f56d1ef651/invites,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/discoverable,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/overage_spend_limit,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/cowork_settings,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/team-trial/exposure-eligible,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/experiences/claude_web?locale=en-US,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/trial_status,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/paused_subscription_details,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/marketplaces/list-default-marketplaces,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/projects?include_harmony_projects=true&limit=200&creator_filter=is_creator,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/projects?include_harmony_projects=true&limit=200&creator_filter=is_not_creator,,GET,,,,
5:48:36 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/list_styles,,GET,,,,
